contrast_0,contrast_45,contrast_90,contrast_135,correlation_0,correlation_45,correlation_90,correlation_135,energy_0,energy_45,energy_90,energy_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,ASM_0,ASM_45,ASM_90,ASM_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,label
2261.2318780638134,2634.8399538640297,2344.458134191277,2261.2318780638134,0.5796996183081635,0.5084944128984958,0.5647340807484882,0.5796996183081635,0.7759320050173844,0.7671816715584234,0.7737267175280996,0.7759320050173844,0.7952098015078967,0.7810261357159287,0.7899759635881068,0.7952098015078967,0.6020704764102981,0.5885677171751766,0.5986530334168076,0.6020704764102981,17.019837622549414,19.656101499423976,17.640211397059225,17.019837622549414,"Pepper,_bell___Bacterial_spot"
265.084206495109,310.65550173013435,289.8619332107962,265.084206495109,0.7171426870861756,0.6666988131237354,0.6902942331436012,0.7171426870861756,0.8502781975972653,0.8460273692390485,0.8473047673718315,0.8502781975972653,0.8998356308921268,0.8865336838134242,0.8923207401472306,0.8998356308921268,0.7229730133092541,0.7157623095015453,0.7179253688110335,0.7229730133092541,3.1714920343137867,3.7562475970783935,3.49560355392165,3.1714920343137867,"Pepper,_bell___Bacterial_spot"
320.5476868872667,338.5376855055917,329.70278799020804,320.5476868872667,0.6625448213543687,0.6414539347752797,0.6546975848080328,0.6625448213543687,0.8698464057006241,0.8689800025958512,0.8689891134034464,0.8698464057006241,0.8904902149345838,0.8857712844989789,0.8888351625114139,0.8904902149345838,0.7566327695102948,0.7551262449114856,0.7551420792137079,0.7566327695102948,4.302558210784342,4.520246059208224,4.424846813725495,4.302558210784342,"Pepper,_bell___Bacterial_spot"
282.63054534314324,312.69480968859045,284.70778186275095,282.63054534314324,0.7824061838972096,0.7580762193718569,0.7813339563357633,0.7824061838972096,0.8436523763433434,0.8407659986476504,0.8421828952461452,0.8436523763433434,0.8972072821662288,0.8812649088672209,0.889757815736089,0.8972072821662288,0.7117493321097703,0.706887464481981,0.7092720290451796,0.7117493321097703,3.0673713235294637,3.4669127258747743,3.1296262254902416,3.0673713235294637,"Pepper,_bell___Bacterial_spot"
168.59825367647343,219.3749942330069,167.56508884804217,168.59825367647343,0.7423793124520583,0.665565684796662,0.7435761287308007,0.7423793124520583,0.9614743344833283,0.9594780421227812,0.9617193933084673,0.9614743344833283,0.9627635006298184,0.9606725136734374,0.9631611152549223,0.9627635006298184,0.9244328958701591,0.9205981133157656,0.9249041914656065,0.9244328958701591,1.8785232843137594,2.2873817762401116,1.842662377451014,1.8785232843137594,"Pepper,_bell___Bacterial_spot"
192.55617340686774,226.20415224916195,166.53468137255305,192.55617340686774,0.736946952557784,0.6920015477586742,0.772794657058486,0.736946952557784,0.9522217940253415,0.9501123184550597,0.9527119489115444,0.9522217940253415,0.9541615223381176,0.9516809031493144,0.9544823186727515,0.9541615223381176,0.9067263450168398,0.9027134176800488,0.9076600575988333,0.9067263450168398,2.1540287990196525,2.4890888119956878,2.003370098039267,2.1540287990196525,"Pepper,_bell___Bacterial_spot"
437.95237438727116,488.8828758170121,453.8225183823673,437.95237438727116,0.8680154151556169,0.8518503978828016,0.8629100670060109,0.8680154151556169,0.8040287538549783,0.8022617795486615,0.8033855436525486,0.8040287538549783,0.8195816315941413,0.8164200470957429,0.8176150372147829,0.8195816315941413,0.6464622370255894,0.6436239629245852,0.645428331749901,0.6464622370255894,5.72792585784322,6.170626682045649,5.868780637254972,5.72792585784322,"Pepper,_bell___Bacterial_spot"
775.7174172794769,834.7942945022155,766.8760416667301,775.7174172794769,0.8085513373207002,0.7924764756847308,0.8098522915633671,0.8085513373207002,0.7923530959122967,0.7896477078930766,0.7925364680645663,0.7923530959122967,0.8103307955960838,0.8045960234267995,0.8091187117958202,0.8103307955960838,0.6278234286018014,0.6235435025807896,0.6281140532122574,0.6278234286018014,7.687454044117966,8.208704344483841,7.671078431372837,7.687454044117966,"Pepper,_bell___Bacterial_spot"
279.2749387254937,341.73134948098345,321.23089767157296,279.2749387254937,0.6473922009528852,0.5682483611831022,0.5964352885289241,0.6473922009528852,0.9720456302671684,0.9706598739109008,0.9712187256156155,0.9720456302671684,0.9738952582230518,0.9717966705983087,0.9725109863526097,0.9738952582230518,0.9448727073214966,0.9421805908207258,0.9432658129864202,0.9448727073214966,2.1095894607843113,2.5504805843907232,2.4048866421568706,2.1095894607843113,"Pepper,_bell___Bacterial_spot"
64.30136335784378,93.75260284506572,73.12555147058886,64.30136335784378,0.8332834671988529,0.7578601170181596,0.8104311593151187,0.8332834671988529,0.9809437503497407,0.979807932734591,0.9804995318086369,0.9809437503497407,0.9816832880593772,0.9804200488597824,0.9810777411280834,0.9816832880593772,0.9622506413502144,0.9600235850496328,0.9613793318769562,0.9622506413502144,0.7630974264706001,1.0187312572088283,0.847549019607858,0.7630974264706001,"Pepper,_bell___Bacterial_spot"
152.59120710784583,209.93154940409295,161.12712928921854,152.59120710784583,0.7833527053772633,0.7027464835794828,0.7712937545712847,0.7833527053772633,0.9647370517511191,0.9626151509803827,0.9644460408128814,0.9647370517511191,0.9660565172543667,0.9635841358052766,0.9656898500444022,0.9660565172543667,0.9307175790214415,0.926627928896985,0.9301561656396421,0.9307175790214415,1.6598345588235577,2.1512187620147847,1.7432751225490517,1.6598345588235577,"Pepper,_bell___Bacterial_spot"
142.09332107843505,268.0974702037898,206.97840073529875,142.09332107843505,0.841766209163917,0.7020329116475074,0.769097825677454,0.841766209163917,0.9499394280342643,0.9450841149518091,0.9475960055391498,0.9499394280342643,0.9541477862866029,0.9474517130762947,0.9506388809849811,0.9541477862866029,0.9023849169340653,0.8931839843342444,0.8979381897137524,0.9023849169340653,1.600398284313767,2.7550634371397744,2.2132965686274946,1.600398284313767,"Pepper,_bell___Bacterial_spot"
111.18869485294766,165.66605151865997,136.74906556373332,111.18869485294766,0.8744547172982311,0.8134753806697319,0.8454775796615073,0.8744547172982311,0.9102803409864674,0.9062382294641586,0.9087486637275176,0.9102803409864674,0.9161397265798311,0.9107475678465129,0.9139005597890649,0.9161397265798311,0.8286102991864392,0.821267728542333,0.8258241338265488,0.8286102991864392,2.0896752450981575,2.8256670511343818,2.4284160539216955,2.0896752450981575,"Pepper,_bell___Bacterial_spot"
9.050612745098055,12.223790849673302,9.931096813725514,9.050612745098055,0.6165841850936317,0.4841763338636907,0.5792837805582908,0.6165841850936317,0.9973192560782295,0.9970011739810215,0.9971813903747869,0.9973192560782295,0.9975674612637753,0.9971330105290752,0.9973279240212498,0.9975674612637753,0.9946456985444331,0.994011340919535,0.9943707253097931,0.9946456985444331,0.10533088235294165,0.1528335255670905,0.12570465686274587,0.10533088235294165,"Pepper,_bell___Bacterial_spot"
88.34244791666798,133.92216839678233,109.90107230392336,88.34244791666798,0.8493486947923113,0.7723698021351962,0.8126252588892113,0.8493486947923113,0.9675707339192761,0.9659826537107505,0.9671111886290945,0.9675707339192761,0.9698296402686184,0.9675401571207554,0.9692589261188684,0.9698296402686184,0.9361931251370864,0.9331224872700639,0.9353040511715801,0.9361931251370864,1.0473498774510062,1.472033833141227,1.220588235294146,1.0473498774510062,"Pepper,_bell___Bacterial_spot"
163.62976409314092,182.79223375626123,161.98995098039558,163.62976409314092,0.6293731104809916,0.5873844943961138,0.6349898854471798,0.6293731104809916,0.86636831038475,0.8616196233457977,0.8651988480798325,0.86636831038475,0.9008278580849425,0.8893405168748065,0.8980409516052198,0.9008278580849425,0.7505940492389266,0.7423883753345542,0.748569046718669,0.7505940492389266,2.703599877451018,3.05846981930049,2.738082107843182,2.703599877451018,"Pepper,_bell___Bacterial_spot"
164.99813112746574,204.5147251057514,174.6961703431516,164.99813112746574,0.8534678606499395,0.8190139285693948,0.8448551907726239,0.8534678606499395,0.8796742698252675,0.8776493071902086,0.8797048253822621,0.8796742698252675,0.8889976068594135,0.8852961886594998,0.8879719861429686,0.8889976068594135,0.7738268209926176,0.7702683064114532,0.7738805798008364,0.7738268209926176,2.7772977941178274,3.285690119185262,2.942156862745291,2.7772977941178274,"Pepper,_bell___Bacterial_spot"
161.53039215686675,261.5735178777687,209.08262867647582,161.53039215686675,0.7978316560314025,0.6733747309850655,0.7392124662101944,0.7978316560314025,0.9604017354945174,0.9572017384340332,0.9588240059773193,0.9604017354945174,0.9626230100705064,0.9584312450732012,0.9602770340003335,0.9626230100705064,0.9223714935408808,0.9162351680611353,0.9193434744383944,0.9223714935408808,1.625459558823565,2.437493271818798,2.039950980392207,1.625459558823565,"Pepper,_bell___Bacterial_spot"
111.14736519608664,147.68055363322304,113.10376838236064,111.14736519608664,0.9308966145325409,0.9085018915567812,0.9296802646598066,0.9308966145325409,0.8810685565196996,0.8784953152732095,0.8808542225222785,0.8810685565196996,0.8940491843327057,0.8900258657414521,0.8944412604284588,0.8940491843327057,0.7762818012877071,0.7717540189569757,0.7759041613353277,0.7762818012877071,1.8692095588236763,2.302622068435312,1.851501225490327,1.8692095588236763,"Pepper,_bell___Bacterial_spot"
165.5902267156897,236.6500730488499,174.39538909314058,165.5902267156897,0.7844198076051175,0.6930091035006709,0.7729098892672569,0.7844198076051175,0.9596512903698705,0.956879055168487,0.9594675104197463,0.9596512903698705,0.9608671512363527,0.9581351150052955,0.9607447319473308,0.9608671512363527,0.9209305991085576,0.9156175262201364,0.920577903551066,0.9209305991085576,1.8925857843137635,2.4969011918495148,1.970266544117685,1.8925857843137635,"Pepper,_bell___Bacterial_spot"
190.84658394607928,247.47769319492676,203.97830882353028,190.84658394607928,0.3894848106162551,0.21138877136865813,0.354170056233157,0.3894848106162551,0.9855397159416263,0.9843451168926926,0.9854018123463805,0.9855397159416263,0.9858171914965054,0.9845420253626106,0.9857765330882551,0.9858171914965054,0.9712885316983014,0.9689353091504885,0.9710167317755313,0.9712885316983014,1.4745863970588255,1.822452902729733,1.5289828431372574,1.4745863970588255,"Pepper,_bell___healthy"
717.3664981617917,854.3268589004343,649.9649662990421,717.3664981617917,0.7929322904275955,0.7520474822783468,0.8120531023673927,0.7929322904275955,0.8762942559497497,0.8737803790694785,0.8774732395892177,0.8762942559497497,0.8884166460102473,0.8835335655896367,0.8912024092631415,0.8884166460102473,0.7678916230105255,0.7634921508468016,0.7699592861951968,0.7678916230105255,5.564598651960829,6.526074586697518,5.123514093137265,5.564598651960829,"Pepper,_bell___healthy"
912.6573988970772,1066.6975317185836,915.1438112745295,912.6573988970772,0.828950488323579,0.8002897707540438,0.8293032895286764,0.828950488323579,0.8050478181812603,0.8009814123742016,0.8041899684663049,0.8050478181812603,0.8202730528595296,0.8135447014327313,0.8189919113274742,0.8202730528595296,0.6481019895584075,0.6415712229689708,0.6467215053818365,0.6481019895584075,7.910309436274517,9.141699346405398,7.955514705882419,7.910309436274517,"Pepper,_bell___healthy"
41.66695772058845,48.91775470972715,46.19509803921583,41.66695772058845,0.4021259794344372,0.2878032901745974,0.3254057782729164,0.4021259794344372,0.9930148372712926,0.992449255251017,0.9925706338377241,0.9930148372712926,0.9933397800444601,0.9926434446097958,0.992848916958301,0.9933397800444601,0.9860784670409316,0.9849555242482982,0.9851964631570215,0.9860784670409316,0.4478400735294143,0.5309496347558657,0.5113664215686302,0.4478400735294143,"Pepper,_bell___healthy"
134.03561580882422,159.53219530949673,123.44687500000062,134.03561580882422,0.2392855598470523,0.09809734744394161,0.3043689141287444,0.2392855598470523,0.9892006840422024,0.9884663613356883,0.9894304554353914,0.9892006840422024,0.9893659895196245,0.9885045189681014,0.9897158055159205,0.9893659895196245,0.9785179933095612,0.9770657474922155,0.978972626143086,0.9785179933095612,1.0983609068627491,1.2790003844675157,1.024264705882356,1.0983609068627491,"Pepper,_bell___healthy"
746.9161151961267,874.1238754325449,726.4006587010308,746.9161151961267,0.9091300363342188,0.8935549019934066,0.9114824838819552,0.9091300363342188,0.7466568396615818,0.7439724733540009,0.7465192621737888,0.7466568396615818,0.7607589481885482,0.7570048666255151,0.7612400673668387,0.7607589481885482,0.557496436213421,0.5534950411084696,0.5572910087964981,0.557496436213421,7.930545343137516,8.834586697424543,7.811504289216013,7.930545343137516,"Pepper,_bell___healthy"
16.532031250000017,16.98748173779314,17.02622549019609,16.532031250000017,0.08179228086883485,0.05616596072686769,0.06815485274151589,0.08179228086883485,0.9961857628783382,0.9961708054259588,0.9961551255087631,0.9961857628783382,0.9962053014469494,0.9961929898485721,0.9961588414375571,0.9962053014469494,0.9923860741614966,0.9923562735830036,0.9923250340773796,0.9923860741614966,0.24134497549019626,0.2458900422914262,0.24610906862745122,0.24134497549019626,"Pepper,_bell___healthy"
194.10436580882728,259.0805997693252,189.81055453431767,194.10436580882728,0.6868387421087352,0.5814829861082059,0.6922840928818543,0.6868387421087352,0.9627002353253982,0.9606935634757715,0.9629147219419245,0.9627002353253982,0.966801138024411,0.9633033465335409,0.9659351571874811,0.966801138024411,0.926791743095577,0.9229321229037762,0.9272047617324938,0.926791743095577,1.7410386029411966,2.2612533640908037,1.7441329656862972,1.7410386029411966,"Pepper,_bell___healthy"
0.7820159313725492,0.7850826605151864,0.7820159313725492,0.7820159313725492,-6.031131809455121e-05,-6.054784738794351e-05,-6.031131809455121e-05,-6.031131809455121e-05,0.9998774519191489,0.9998769713421356,0.9998774519191489,0.9998774519191489,0.9998774715416201,0.9998769910378613,0.9998774715416201,0.9998774715416201,0.9997549188563299,0.999753957820322,0.9997549188563299,0.9997549188563299,0.00971200980392157,0.009750096116878123,0.00971200980392157,0.00971200980392157,"Pepper,_bell___healthy"
1705.3329197304677,1721.061806997367,1730.2944087010649,1705.3329197304677,0.6858001934430373,0.6822557788683573,0.6814391427007067,0.6858001934430373,0.711088617827834,0.7115706656999667,0.7101549916205498,0.711088617827834,0.724261514206115,0.7242555556532454,0.7233146162850015,0.724261514206115,0.5056470224042993,0.5063328122846938,0.5043201121235833,0.5056470224042993,15.758409926470382,15.911264898116515,15.94253982843122,15.758409926470382,"Pepper,_bell___healthy"
1404.420419730423,1616.111803152672,1507.4569393382671,1404.420419730423,0.6278409559261197,0.5694136196826346,0.5985099702724163,0.6278409559261197,0.8034843992212289,0.7974690688369945,0.8012335994007472,0.8034843992212289,0.8202286530079796,0.8097627954537794,0.8157090653245836,0.8202286530079796,0.6455871797918993,0.6359569157517431,0.641975280808677,0.6455871797918993,12.079518995098013,13.85424067666294,12.894531249999975,12.079518995098013,"Pepper,_bell___healthy"
181.05326286764833,212.96179930796228,198.4177389705891,181.05326286764833,0.5491147821776171,0.46375849502300354,0.49875303650571723,0.5491147821776171,0.980929136892662,0.9801163754416081,0.9806075180174408,0.980929136892662,0.9816179547328207,0.9806545352405329,0.9811747492251862,0.9816179547328207,0.9622219716049828,0.9606281094087953,0.9615911043923256,0.9622219716049828,1.5522824754901996,1.7900346020761642,1.6786151960784348,1.5522824754901996,"Pepper,_bell___healthy"
322.81034007354384,388.12412149175395,313.55275735295373,322.81034007354384,0.8208543599025593,0.7838717963842459,0.8271684298113017,0.8208543599025593,0.9189512467453144,0.9177724564450342,0.9192728798777856,0.9189512467453144,0.9274591082140597,0.9247409094129876,0.9273131770531885,0.9274591082140597,0.8444713938947676,0.8423062818091523,0.8450626276787977,0.8444713938947676,2.80804227941183,3.300807381776411,2.7043504901961444,2.80804227941183,"Pepper,_bell___healthy"
654.0241115196496,671.943929257999,659.9183976716095,654.0241115196496,0.7360616981121483,0.727143344633806,0.7330651369143277,0.7360616981121483,0.8662680225480385,0.8663590344424122,0.8663138761275107,0.8662680225480385,0.8703987743713802,0.8705615727586351,0.8704790627745789,0.8703987743713802,0.7504202868892889,0.7505779765599889,0.7504997319710718,0.7504202868892889,7.062285539215851,7.167458669742735,7.072931985294295,7.062285539215851,"Pepper,_bell___healthy"
1130.1625765931692,1138.2354325259817,1122.6751838235605,1130.1625765931692,0.3625728936701796,0.35593354463354343,0.36803320228222164,0.3625728936701796,0.8882522567518563,0.8883832513135578,0.8884207719072803,0.8882522567518563,0.8908184022477404,0.8905761076287904,0.8906804187004809,0.8908184022477404,0.7889920716247656,0.789224801214448,0.7892914679563278,0.7889920716247656,10.007398897058772,10.05980776624394,9.955545343137217,10.007398897058772,"Pepper,_bell___healthy"
1245.094408701087,1406.391034217664,1220.8844515932306,1245.094408701087,0.87216606565162,0.8555631149909465,0.8750217595606122,0.87216606565162,0.6610040968682708,0.6591396402316511,0.6611886903970151,0.6610040968682708,0.6865890613847699,0.6809446826530331,0.6862919215327217,0.6865890613847699,0.43692641607663835,0.4344650653247104,0.4371704843089199,0.43692641607663835,11.735677083333506,12.810872741253874,11.558287377451157,11.735677083333506,"Pepper,_bell___healthy"
122.84972426470635,177.66129950019325,122.92732843137286,122.84972426470635,0.4657870375497611,0.22412623818333322,0.461061780315622,0.4657870375497611,0.9931527287051398,0.9921725736146133,0.9932446571706214,0.9931527287051398,0.9935008035139672,0.9922802318960358,0.993465146821058,0.9935008035139672,0.9863523425344651,0.9844064158330452,0.9865349489979851,0.9863523425344651,0.7763174019607857,1.1048366013071966,0.7746629901960808,0.7763174019607857,"Pepper,_bell___healthy"
92.9321078431375,84.36724336793581,73.11216299019624,92.9321078431375,0.3336593437238334,0.39742433456202136,0.47577206845572484,0.3336593437238334,0.9927084967928472,0.9929105482893569,0.9933824676277283,0.9927084967928472,0.9928181063154013,0.9931146885576003,0.9936359633169147,0.9928181063154013,0.9854701596047143,0.9858713569042712,0.9868087269901548,0.9854701596047143,0.73621323529412,0.6744175317185732,0.5870098039215709,0.73621323529412,"Pepper,_bell___healthy"
76.16838235294144,103.37030372933566,76.25450367647102,76.16838235294144,0.4530635805338377,0.25338288956093274,0.44708425321358836,0.4530635805338377,0.9920037853435966,0.99095751408152,0.9920650588413923,0.9920037853435966,0.9922600130694541,0.9910455012125422,0.992229511927383,0.9922600130694541,0.9840715101360245,0.9819967947146259,0.9841930809739751,0.9840715101360245,0.6472732843137277,0.881568627450987,0.648498774509808,0.6472732843137277,"Pepper,_bell___healthy"
527.7631740196238,644.6492272203062,495.6339001225629,527.7631740196238,0.9470173673917976,0.9351450201202898,0.9502164482046108,0.9470173673917976,0.5840825128053093,0.5832925247432986,0.5858192386742288,0.5840825128053093,0.6703504777197246,0.6457008219535788,0.6571670850705892,0.6703504777197246,0.34115238176496426,0.3402301694214116,0.343184180400853,0.34115238176496426,6.1483149509804775,7.38011534025397,6.1112285539216264,6.1483149509804775,"Pepper,_bell___healthy"
